# time;scaled;deconvolved;regularized;uncertainty(k=1)
5.882000000000000604e-06;-6.768377581124602330e+03;-5.716915766659456494e+03;-5.369948456870744849e+03;7.559138891541668272e+04
5.884000000000000754e-06;-4.933103982170146082e+03;-3.503011805618113613e+03;-3.812305001463380449e+03;7.559153600703839038e+04
5.886000000000000058e-06;-4.583528058559774763e+03;-2.935109935425268759e+03;-2.888222612744761136e+03;7.559128912465380563e+04
5.888000000000000208e-06;-3.884381804553806887e+03;-1.834816084366065525e+03;-2.082310334711356518e+03;7.559070117477362510e+04
5.890000000000000358e-06;-4.321351709066772855e+03;-2.221080442499660421e+03;-2.343085723630268149e+03;7.559027141031995416e+04
5.892000000000000508e-06;-5.457467867585705790e+03;-3.533429145612501998e+03;-3.578858725450859765e+03;7.559002426798190572e+04
5.894000000000000659e-06;-6.156619714806450247e+03;-4.567342700917499315e+03;-4.044834011613437724e+03;7.558908408702859015e+04
5.895999999999999962e-06;-4.146563747261586286e+03;-3.029406036053267599e+03;-3.464968381492229582e+03;7.558848528358928161e+04
5.898000000000000112e-06;-3.622199861846027943e+03;-4.112135837912357601e+03;-3.862333136191917220e+03;7.558797308846442320e+04
5.900000000000000262e-06;-2.311290148307130494e+03;-4.098343753603813639e+03;-4.775803889333034022e+03;7.558738913638376107e+04
5.902000000000000413e-06;-5.282679905780519221e+03;-8.337883303042375701e+03;-7.387774859584117621e+03;7.558691063388995826e+04
5.904000000000000563e-06;-3.884381804553806887e+03;-5.577922822661490500e+03;-5.378239283116840852e+03;7.558632903105269361e+04
5.906000000000000713e-06;-2.923048014625282576e+03;-3.162053267104031420e+03;-3.528928931065995585e+03;7.558534314531103882e+04
5.908000000000000016e-06;-2.486078110112316608e+03;-1.671620588232321325e+03;-1.851000597390259827e+03;7.558415220982102619e+04
5.910000000000000167e-06;-3.185229957333061520e+03;-2.315166028055747120e+03;-2.603874888267255301e+03;7.558359872374669067e+04
5.912000000000000317e-06;-3.360017919138247635e+03;-2.322539234884020971e+03;-1.457598016418179213e+03;7.558303999478834157e+04
5.914000000000000467e-06;-1.000380434768233272e+03;6.526880805170890198e+02;-8.557612168000547399e+02;7.558245259503425041e+04
5.916000000000000617e-06;-5.020497963072739367e+03;-4.093118433124557214e+03;-2.616097664715278825e+03;7.558187347799338750e+04
5.918000000000000768e-06;-1.612139419729340716e+03;3.343957394449375897e+02;-6.049782842659997186e+02;7.558141782903166313e+04
5.920000000000000071e-06;-3.447411900040840919e+03;-2.791706169905822662e+03;-2.995357307457041770e+03;7.558104911031879601e+04
5.922000000000000221e-06;-5.020497963072739367e+03;-5.508092388527844378e+03;-4.635724189865585686e+03;7.558056233503860130e+04
5.924000000000000371e-06;-3.010441995527875406e+03;-3.465078202048104686e+03;-3.603217257595350475e+03;7.557975455290160608e+04
5.926000000000000522e-06;-2.486078110112316608e+03;-2.711388401241622887e+03;-2.738086182870141329e+03;7.557929302713138168e+04
5.928000000000000672e-06;-2.049108205599351095e+03;-1.526197849726662980e+03;-1.585941508195751567e+03;7.557921555452577013e+04
5.929999999999999975e-06;-1.961715343339713172e+03;-1.099849659762447118e+03;-1.325861728477292218e+03;7.557907825689059973e+04
5.932000000000000125e-06;-1.437351457924154602e+03;-1.034431167089799601e+03;-7.985867346245210001e+02;7.557933704752023914e+04
5.934000000000000276e-06;-3.904664483970871913e+01;-9.414348186796944447e+02;-1.869584073832026888e+03;7.557892393738338433e+04
5.936000000000000426e-06;-2.398684129209723324e+03;-5.399422455340926717e+03;-4.075617610861625053e+03;7.557867185847430665e+04
5.938000000000000576e-06;7.474991832836294634e+02;-1.932181229584045468e+03;-2.580724452794634544e+03;7.557893430781640927e+04
5.940000000000000726e-06;-6.508045111578608157e+02;-3.257172852507764219e+03;-2.703356656615609154e+03;7.557866385627424461e+04
5.942000000000000030e-06;1.446656623719152321e+03;5.086245473262537189e+02;3.727234619919282181e+02;7.557828082254991750e+04
5.944000000000000180e-06;1.883626528232118062e+03;1.416311828730368916e+03;3.211947025310942081e+02;7.557855700491672906e+04
5.946000000000000330e-06;-1.524745438826747659e+03;-2.986835009288512083e+03;-2.252468389919328729e+03;7.557850769834437233e+04
5.948000000000000480e-06;-1.087774415670826329e+03;-2.916887759928195010e+03;-2.882015761628091695e+03;7.557895710099338612e+04
5.950000000000000631e-06;-9.129864538656401010e+02;-3.320077873768510017e+03;-3.263755334488924291e+03;7.557938110765414604e+04
5.952000000000000781e-06;-3.886225684500812463e+02;-2.889160298009499911e+03;-2.380216843765104386e+03;7.557947351542332035e+04
5.954000000000000084e-06;2.320596432745084257e+03;6.450069317483904570e+02;-2.636860913379655358e+01;7.557985482890244748e+04
5.956000000000000234e-06;6.601052023810365199e+02;-1.073531694389740096e+03;-1.556615826023956515e+03;7.557997218951612012e+04
5.958000000000000385e-06;-2.573472091014909893e+03;-4.200783598121134673e+03;-3.279921559677554342e+03;7.557967261412924563e+04
5.960000000000000535e-06;-1.349956358378605728e+03;-2.020780712646839675e+03;-2.226882273445835381e+03;7.557980238179788284e+04
5.962000000000000685e-06;-9.129864538656401010e+02;-1.781873009418460015e+03;-1.837436557063628243e+03;7.558011958577691985e+04
5.963999999999999988e-06;5.727112214784431217e+02;-8.024027977570983694e+02;-3.626375667042389068e+02;7.558010631355686928e+04
5.966000000000000139e-06;3.893688088991760196e+03;2.301704020745472008e+03;1.158900554787452620e+03;7.558030985048798902e+04
5.968000000000000289e-06;3.979232596732567799e+02;-2.516047652848452799e+03;-2.423417262817884421e+03;7.558047378009684326e+04
5.970000000000000439e-06;-1.699533318439642699e+03;-4.421998954607879568e+03;-3.024980268945683292e+03;7.558060644457222952e+04
5.972000000000000589e-06;2.582778375452863202e+03;1.102414076684814972e+03;4.239564218273690699e+02;7.558102918840241909e+04
5.974000000000000740e-06;4.243264012602132425e+03;1.954143719544305895e+03;1.501137141942673225e+03;7.558116367506337701e+04
5.976000000000000043e-06;4.243264012602132425e+03;3.613459063966693066e+02;1.888442444574316141e+02;7.558143362428058754e+04
5.978000000000000193e-06;3.107142260868421999e+03;-1.620150562950271933e+03;-1.061999065886659082e+03;7.558209910831275920e+04
5.980000000000000343e-06;3.281930222673608114e+03;-5.065842762816974414e+02;-7.446923209068327196e+02;7.558238898807587975e+04
5.982000000000000494e-06;1.271868661913965980e+03;-1.513509518818756760e+03;-1.528695370791432197e+03;7.558298359197072568e+04
5.984000000000000644e-06;-3.904664483970871913e+01;-2.050402549158574857e+03;-1.797596333395154488e+03;7.558364613831287716e+04
