Frequenzen /MHz, Realteil V/Pa,Imagteil / (V/Pa) , Var (k=1) real / (V/Pa)^2, var k=1 imag / (V/Pa)^2, korrelation / (V/Pa)^2, Amplitude |M| / dB re 1V/Pa, Amplitude M / (V/Pa) , uns (k=1) / V/Pa, phase arg(M) / rad, uns k=1 /rad, korrelation [-1...1] 
5.080000e+01, 4.522922e-09, -2.543558e-09, 2.445964e-19, 2.268974e-19, -1.417934e-20, -1.656982e+02, 5.189076e-09, 5.024540e-10, -5.122911e-01, 9.019148e-02, 8.349039e-04 
5.090000e+01, 4.692666e-09, -2.796882e-09, 2.194976e-19, 2.355260e-19, -6.473874e-21, -1.652515e+02, 5.462935e-09, 4.789501e-10, -5.374815e-01, 8.695064e-02, -4.452278e-02 
5.100000e+01, 4.608583e-09, -2.751317e-09, 2.194973e-19, 2.242683e-19, -5.700665e-21, -1.654048e+02, 5.367381e-09, 4.751516e-10, -5.382096e-01, 8.698861e-02, -2.165774e-02 
5.110000e+01, 4.752585e-09, -2.516021e-09, 2.156358e-19, 2.367065e-19, -4.936704e-21, -1.653884e+02, 5.377493e-09, 4.736361e-10, -4.868905e-01, 8.879698e-02, -5.079602e-02 
5.120000e+01, 4.667053e-09, -2.495316e-09, 2.239407e-19, 2.283870e-19, -5.196973e-21, -1.655272e+02, 5.292257e-09, 4.788016e-10, -4.909945e-01, 8.924547e-02, -2.093819e-02 
5.130000e+01, 4.327422e-09, -2.612852e-09, 2.534956e-19, 2.456579e-19, -1.267228e-21, -1.659255e+02, 5.055055e-09, 5.025168e-10, -5.432012e-01, 9.824206e-02, 1.153194e-02 
5.140000e+01, 4.530225e-09, -2.371383e-09, 2.247963e-19, 2.240266e-19, -6.563100e-23, -1.658259e+02, 5.113355e-09, 4.740092e-10, -4.822375e-01, 9.258743e-02, 1.242588e-03 
5.150000e+01, 4.629339e-09, -2.461504e-09, 2.558739e-19, 2.597630e-19, 3.208225e-20, -1.656083e+02, 5.243070e-09, 4.797223e-10, -4.886991e-01, 1.019108e-01, 6.369846e-02 
5.160000e+01, 4.659329e-09, -2.576842e-09, 2.611569e-19, 2.653599e-19, -1.921145e-20, -1.654746e+02, 5.324421e-09, 5.276494e-10, -5.051819e-01, 9.354994e-02, -4.562758e-02 
5.170000e+01, 4.587738e-09, -2.580623e-09, 2.473420e-19, 2.787841e-19, -2.604219e-20, -1.655741e+02, 5.263740e-09, 5.264552e-10, -5.123928e-01, 9.479381e-02, -1.026266e-01 
5.180000e+01, 4.412802e-09, -2.367976e-09, 2.548616e-19, 2.264492e-19, 4.204797e-21, -1.660067e+02, 5.008007e-09, 4.949803e-10, -4.925088e-01, 9.706705e-02, 5.885884e-02 
5.190000e+01, 4.413901e-09, -2.726801e-09, 2.494672e-19, 2.504254e-19, 8.564830e-21, -1.656996e+02, 5.188253e-09, 4.920088e-10, -5.533875e-01, 9.786719e-02, 1.362862e-02 
5.200000e+01, 4.419670e-09, -2.211532e-09, 2.389974e-19, 2.519350e-19, -5.319288e-21, -1.661218e+02, 4.942100e-09, 4.958281e-10, -4.639547e-01, 1.001725e-01, -3.408368e-02 
5.210000e+01, 4.479678e-09, -2.730414e-09, 2.352101e-19, 2.469130e-19, -8.696299e-22, -1.656031e+02, 5.246206e-09, 4.890328e-10, -5.473837e-01, 9.395741e-02, -2.322885e-02 
5.220000e+01, 4.733334e-09, -2.525974e-09, 2.666956e-19, 2.602964e-19, 1.265709e-20, -1.654083e+02, 5.365165e-09, 5.047400e-10, -4.902088e-01, 9.724886e-02, 3.684774e-02 
5.230000e+01, 4.457807e-09, -2.276076e-09, 2.471020e-19, 2.445641e-19, 1.679260e-22, -1.660115e+02, 5.005254e-09, 4.964284e-10, -4.720773e-01, 9.893642e-02, 4.581692e-03 
5.240000e+01, 4.530690e-09, -2.647194e-09, 2.750897e-19, 2.571810e-19, 4.076416e-21, -1.656012e+02, 5.247360e-09, 5.167018e-10, -5.287809e-01, 9.815661e-02, 3.683178e-02 
5.250000e+01, 4.734070e-09, -2.423627e-09, 2.534104e-19, 2.696382e-19, -4.015355e-21, -1.654844e+02, 5.318401e-09, 5.099392e-10, -4.731652e-01, 9.642854e-02, -3.414744e-02 
5.260000e+01, 4.353471e-09, -2.397156e-09, 2.714960e-19, 2.518826e-19, 6.609941e-21, -1.660732e+02, 4.969816e-09, 5.112212e-10, -5.033275e-01, 1.029998e-01, 4.517347e-02 
5.270000e+01, 4.754697e-09, -2.427402e-09, 2.919478e-19, 2.857154e-19, -1.844846e-21, -1.654516e+02, 5.338485e-09, 5.405122e-10, -4.720338e-01, 1.000904e-01, 4.992750e-03 
5.280000e+01, 4.867463e-09, -2.592328e-09, 2.692618e-19, 2.832141e-19, -2.304523e-21, -1.651695e+02, 5.514740e-09, 5.236956e-10, -4.893730e-01, 9.564630e-02, -2.561215e-02 
5.290000e+01, 4.560328e-09, -2.774362e-09, 2.738832e-19, 2.837113e-19, 8.017058e-21, -1.654525e+02, 5.337947e-09, 5.190554e-10, -5.465504e-01, 1.005668e-01, -2.434122e-03 
5.300000e+01, 4.865730e-09, -2.722676e-09, 2.952156e-19, 2.741691e-19, -7.001144e-21, -1.650740e+02, 5.575688e-09, 5.442095e-10, -5.101546e-01, 9.374722e-02, 1.865398e-02 
5.310000e+01, 4.800240e-09, -2.970982e-09, 2.905792e-19, 3.051058e-19, 2.156784e-21, -1.649663e+02, 5.645267e-09, 5.409920e-10, -5.542179e-01, 9.750928e-02, -1.859857e-02 
5.320000e+01, 4.643863e-09, -2.577780e-09, 2.721778e-19, 2.919520e-19, -7.532544e-21, -1.654959e+02, 5.311348e-09, 5.321920e-10, -5.067457e-01, 9.978661e-02, -4.387322e-02 
5.330000e+01, 4.923831e-09, -2.955676e-09, 2.799162e-19, 3.141585e-19, -1.258138e-20, -1.648175e+02, 5.742833e-09, 5.478049e-10, -5.406252e-01, 9.441392e-02, -7.079043e-02 
5.340000e+01, 4.521432e-09, -2.754350e-09, 2.905125e-19, 2.787340e-19, 4.276424e-22, -1.655238e+02, 5.294317e-09, 5.356721e-10, -5.471396e-01, 1.003568e-01, 1.907613e-02 
5.350000e+01, 4.490156e-09, -2.741013e-09, 2.768138e-19, 2.686284e-19, -3.886337e-21, -1.655792e+02, 5.260670e-09, 5.273029e-10, -5.480675e-01, 9.829573e-02, 6.836276e-03 
5.360000e+01, 4.440827e-09, -2.843231e-09, 3.036468e-19, 3.206507e-19, -2.450835e-20, -1.655588e+02, 5.273036e-09, 5.751949e-10, -5.694892e-01, 1.027319e-01, -5.770061e-02 
5.370000e+01, 4.559634e-09, -2.734468e-09, 2.896353e-19, 2.990086e-19, 3.339974e-21, -1.654871e+02, 5.316726e-09, 5.377438e-10, -5.402078e-01, 1.029287e-01, -8.703864e-03 
5.380000e+01, 4.554836e-09, -2.782916e-09, 3.069138e-19, 2.914286e-19, -5.384701e-21, -1.654529e+02, 5.337710e-09, 5.545231e-10, -5.484543e-01, 1.010362e-01, 1.482023e-02 
5.390000e+01, 4.655860e-09, -2.705462e-09, 2.927855e-19, 3.071806e-19, -5.898555e-21, -1.653765e+02, 5.384845e-09, 5.491302e-10, -5.263972e-01, 1.014477e-01, -3.058196e-02 
5.400000e+01, 4.518761e-09, -2.678076e-09, 2.786901e-19, 2.888330e-19, -1.935344e-21, -1.655923e+02, 5.252741e-09, 5.320003e-10, -5.350028e-01, 1.015440e-01, -1.895220e-02 
5.410000e+01, 4.498069e-09, -2.791111e-09, 2.917383e-19, 3.044179e-19, 8.516652e-21, -1.655249e+02, 5.293668e-09, 5.363134e-10, -5.553663e-01, 1.049271e-01, -6.375322e-03 
5.420000e+01, 4.399805e-09, -2.754416e-09, 2.927750e-19, 2.886259e-19, 1.492708e-20, -1.656952e+02, 5.190866e-09, 5.274272e-10, -5.593406e-01, 1.060816e-01, 2.887880e-02 
5.430000e+01, 4.497375e-09, -2.907767e-09, 2.780069e-19, 2.816998e-19, -1.945889e-21, -1.654240e+02, 5.355510e-09, 5.299717e-10, -5.739444e-01, 9.859936e-02, -8.870405e-03 
5.440000e+01, 4.754269e-09, -2.706409e-09, 2.998588e-19, 2.935223e-19, -1.686640e-20, -1.652393e+02, 5.470624e-09, 5.592950e-10, -5.175088e-01, 9.682420e-02, -1.986885e-02 
5.450000e+01, 4.514074e-09, -3.066370e-09, 3.090059e-19, 2.977342e-19, 1.176455e-21, -1.652608e+02, 5.457059e-09, 5.516822e-10, -5.966917e-01, 1.007680e-01, 1.869920e-02 
5.460000e+01, 4.349130e-09, -2.798373e-09, 2.567920e-19, 2.654497e-19, -1.869665e-21, -1.657274e+02, 5.171636e-09, 5.109094e-10, -5.717447e-01, 9.882564e-02, -1.805467e-02 
5.470000e+01, 4.411215e-09, -3.114824e-09, 2.676997e-19, 3.287711e-19, -2.526055e-21, -1.653520e+02, 5.400088e-09, 5.388870e-10, -6.148180e-01, 1.024497e-01, -9.935520e-02 
5.480000e+01, 4.417729e-09, -2.950253e-09, 2.792254e-19, 2.935806e-19, -1.075400e-20, -1.654944e+02, 5.312280e-09, 5.418361e-10, -5.888015e-01, 9.946998e-02, -3.754692e-02 
5.490000e+01, 4.521518e-09, -3.082374e-09, 2.877597e-19, 3.120126e-19, -1.631552e-20, -1.652367e+02, 5.472217e-09, 5.573525e-10, -5.983465e-01, 9.826157e-02, -5.755900e-02 
5.500000e+01, 4.713193e-09, -3.183897e-09, 3.252233e-19, 3.153092e-19, -2.011473e-20, -1.649011e+02, 5.687828e-09, 5.837614e-10, -5.941128e-01, 9.625801e-02, -9.105718e-03 
5.510000e+01, 4.463122e-09, -2.947589e-09, 2.772448e-19, 2.873959e-19, -6.364459e-21, -1.654352e+02, 5.348620e-09, 5.349591e-10, -5.836739e-01, 9.865958e-02, -2.538731e-02 
5.520000e+01, 4.609761e-09, -3.060819e-09, 2.953078e-19, 2.962055e-19, 4.983004e-21, -1.651402e+02, 5.533399e-09, 5.394348e-10, -5.861448e-01, 9.907113e-02, 5.139821e-03 
5.530000e+01, 4.532684e-09, -2.949079e-09, 2.710119e-19, 2.889357e-19, 7.099212e-21, -1.653399e+02, 5.407614e-09, 5.194731e-10, -5.768147e-01, 9.960122e-02, -1.900323e-02 
5.540000e+01, 4.548029e-09, -3.021761e-09, 3.203691e-19, 2.863087e-19, -6.427720e-21, -1.652556e+02, 5.460367e-09, 5.620174e-10, -5.864394e-01, 9.876111e-02, 4.358217e-02 
5.550000e+01, 4.478780e-09, -3.004639e-09, 2.808845e-19, 3.134983e-19, -1.275458e-20, -1.653630e+02, 5.393267e-09, 5.502804e-10, -5.909008e-01, 1.001204e-01, -6.705937e-02 
5.560000e+01, 4.570579e-09, -3.013668e-09, 2.873226e-19, 3.385890e-19, 2.792923e-20, -1.652328e+02, 5.474704e-09, 5.264853e-10, -5.829288e-01, 1.078651e-01, -4.038881e-02 
5.570000e+01, 4.327969e-09, -3.263067e-09, 3.343714e-19, 2.944814e-19, -8.659861e-21, -1.653196e+02, 5.420233e-09, 5.729223e-10, -6.460235e-01, 1.011547e-01, 5.345788e-02 
5.580000e+01, 4.320580e-09, -3.313206e-09, 3.066261e-19, 2.955417e-19, -5.635027e-21, -1.652805e+02, 5.444699e-09, 5.549448e-10, -6.541937e-01, 9.962091e-02, 1.292572e-02 
5.590000e+01, 4.476136e-09, -3.108026e-09, 2.863749e-19, 3.004199e-19, -6.796988e-22, -1.652731e+02, 5.449369e-09, 5.399820e-10, -6.069271e-01, 9.970627e-02, -2.323638e-02 
5.600000e+01, 4.576001e-09, -3.189823e-09, 3.151656e-19, 3.036233e-19, -1.138813e-20, -1.650703e+02, 5.578060e-09, 5.675174e-10, -6.087612e-01, 9.765288e-02, 4.770695e-03 
5.610000e+01, 4.384778e-09, -3.051665e-09, 2.889617e-19, 3.285179e-19, 7.239551e-21, -1.654456e+02, 5.342185e-09, 5.432133e-10, -6.080148e-01, 1.062864e-01, -5.197699e-02 
5.620000e+01, 4.440338e-09, -3.299741e-09, 2.885606e-19, 2.969110e-19, -1.782457e-20, -1.651421e+02, 5.532169e-09, 5.555162e-10, -6.390887e-01, 9.511415e-02, -3.126661e-02 
5.630000e+01, 4.342806e-09, -3.077686e-09, 2.919071e-19, 2.914976e-19, -1.099317e-20, -1.654772e+02, 5.322792e-09, 5.496748e-10, -6.165318e-01, 9.963601e-02, -1.183262e-02 
5.640000e+01, 4.328792e-09, -3.364981e-09, 3.122223e-19, 2.997183e-19, 1.051309e-20, -1.652199e+02, 5.482840e-09, 5.452745e-10, -6.607758e-01, 1.023022e-01, 2.828886e-02 
5.650000e+01, 4.126644e-09, -3.349750e-09, 3.087982e-19, 3.146044e-19, 3.676999e-21, -1.654898e+02, 5.315074e-09, 5.545322e-10, -6.818568e-01, 1.057458e-01, -6.689904e-03 
5.660000e+01, 4.179245e-09, -3.165310e-09, 2.865960e-19, 3.015007e-19, 4.912315e-21, -1.656090e+02, 5.242640e-09, 5.360043e-10, -6.482127e-01, 1.046131e-01, -1.987493e-02 
5.670000e+01, 4.052578e-09, -3.181016e-09, 3.042574e-19, 2.990922e-19, 9.919096e-21, -1.657606e+02, 5.151917e-09, 5.409741e-10, -6.654881e-01, 1.081930e-01, 1.613302e-02 
5.680000e+01, 4.245942e-09, -3.221484e-09, 3.076570e-19, 3.622215e-19, -1.264706e-21, -1.654659e+02, 5.329726e-09, 5.734194e-10, -6.490590e-01, 1.095761e-01, -7.947505e-02 
5.690000e+01, 4.260854e-09, -3.191229e-09, 3.405311e-19, 3.239968e-19, -2.437657e-21, -1.654762e+02, 5.323422e-09, 5.804554e-10, -6.428382e-01, 1.075179e-01, 2.181535e-02 
5.700000e+01, 4.534561e-09, -3.106820e-09, 3.508641e-19, 3.665914e-19, -2.665362e-20, -1.651978e+02, 5.496779e-09, 6.170444e-10, -6.006847e-01, 1.055652e-01, -4.735979e-02 
5.710000e+01, 4.143773e-09, -3.195974e-09, 3.039521e-19, 3.158438e-19, -6.364093e-21, -1.656249e+02, 5.233078e-09, 5.608412e-10, -6.569765e-01, 1.055778e-01, -2.377653e-02 
5.720000e+01, 4.097495e-09, -3.276941e-09, 3.183591e-19, 3.260106e-19, -6.491041e-21, -1.656023e+02, 5.246695e-09, 5.724300e-10, -6.745839e-01, 1.072590e-01, -1.601496e-02 
5.730000e+01, 4.419010e-09, -3.349708e-09, 3.560626e-19, 3.417517e-19, -7.637679e-21, -1.651218e+02, 5.545105e-09, 5.984931e-10, -6.486156e-01, 1.050962e-01, 1.383646e-02 
5.740000e+01, 4.129005e-09, -3.360599e-09, 3.402771e-19, 3.254240e-19, -1.866090e-21, -1.654756e+02, 5.323749e-09, 5.798153e-10, -6.831595e-01, 1.078252e-01, 2.070978e-02 
5.750000e+01, 4.119073e-09, -3.378919e-09, 3.033568e-19, 3.301726e-19, -1.830120e-21, -1.654693e+02, 5.327650e-09, 5.620836e-10, -6.870033e-01, 1.057788e-01, -4.264046e-02 
5.760000e+01, 4.231804e-09, -3.402535e-09, 3.240900e-19, 3.481648e-19, -9.216782e-21, -1.653039e+02, 5.430047e-09, 5.852731e-10, -6.771988e-01, 1.057457e-01, -4.087178e-02 
5.770000e+01, 4.012672e-09, -3.634078e-09, 3.418339e-19, 3.482405e-19, -1.189720e-20, -1.653301e+02, 5.413692e-09, 5.971263e-10, -7.359281e-01, 1.066753e-01, -1.265156e-02 
5.780000e+01, 4.010107e-09, -3.555512e-09, 3.673162e-19, 3.511150e-19, -8.029316e-21, -1.654178e+02, 5.359349e-09, 6.067595e-10, -7.253834e-01, 1.104312e-01, 1.971815e-02 
5.790000e+01, 4.372412e-09, -2.952262e-09, 3.383130e-19, 3.261653e-19, 9.168289e-21, -1.655543e+02, 5.275778e-09, 5.709686e-10, -5.938885e-01, 1.102746e-01, 2.727473e-02 
5.800000e+01, 3.706376e-09, -3.137815e-09, 3.244611e-19, 3.177354e-19, -2.818839e-21, -1.662740e+02, 4.856244e-09, 5.695905e-10, -7.025164e-01, 1.160784e-01, 8.881345e-03 
5.810000e+01, 3.891570e-09, -3.646728e-09, 3.562357e-19, 3.686257e-19, -3.467249e-20, -1.654603e+02, 5.333192e-09, 6.297842e-10, -7.529298e-01, 1.074247e-01, -2.336906e-02 
5.820000e+01, 4.077699e-09, -3.616694e-09, 3.277690e-19, 3.328658e-19, 1.824832e-21, -1.652713e+02, 5.450514e-09, 5.728886e-10, -7.255553e-01, 1.057828e-01, -7.000332e-03 
5.830000e+01, 3.911347e-09, -3.317635e-09, 3.164957e-19, 3.494582e-19, -2.240072e-21, -1.657996e+02, 5.128873e-09, 5.766264e-10, -7.034527e-01, 1.125893e-01, -4.993109e-02 
5.840000e+01, 4.014134e-09, -3.338501e-09, 3.435303e-19, 3.381113e-19, 1.855508e-20, -1.656449e+02, 5.221002e-09, 5.683927e-10, -6.937656e-01, 1.146922e-01, 1.776253e-02 
5.850000e+01, 3.950804e-09, -3.591262e-09, 3.339899e-19, 3.632740e-19, 1.471291e-20, -1.654506e+02, 5.339102e-09, 5.767087e-10, -7.377627e-01, 1.131051e-01, -3.783366e-02 
5.860000e+01, 3.813911e-09, -3.727348e-09, 3.485083e-19, 3.318598e-19, 3.690317e-21, -1.654609e+02, 5.332827e-09, 5.802463e-10, -7.739201e-01, 1.099312e-01, 2.471371e-02 
5.870000e+01, 3.831121e-09, -3.791111e-09, 3.344009e-19, 3.471267e-19, -5.478589e-22, -1.653685e+02, 5.389806e-09, 5.841616e-10, -7.801491e-01, 1.082298e-01, -1.868833e-02 
5.880000e+01, 3.721185e-09, -3.464719e-09, 3.425207e-19, 3.800181e-19, -1.432806e-20, -1.658751e+02, 5.084437e-09, 6.117388e-10, -7.497232e-01, 1.160761e-01, -5.462718e-02 
5.890000e+01, 3.975565e-09, -3.670808e-09, 3.365950e-19, 3.552221e-19, -1.111689e-20, -1.653343e+02, 5.411095e-09, 5.968659e-10, -7.455628e-01, 1.070546e-01, -2.941039e-02 
5.900000e+01, 3.905796e-09, -3.268046e-09, 3.024334e-19, 4.278989e-19, -3.515856e-21, -1.658611e+02, 5.092678e-09, 5.979636e-10, -6.967319e-01, 1.198879e-01, -1.708338e-01 
5.910000e+01, 3.799254e-09, -3.560341e-09, 3.195905e-19, 3.367310e-19, -1.637703e-20, -1.656686e+02, 5.206761e-09, 5.864703e-10, -7.529468e-01, 1.073420e-01, -2.933172e-02 
5.920000e+01, 3.462914e-09, -4.017573e-09, 3.248061e-19, 3.364375e-19, 1.626396e-20, -1.655079e+02, 5.304024e-09, 5.615990e-10, -8.594102e-01, 1.108763e-01, -2.467906e-02 
5.930000e+01, 3.628703e-09, -3.711142e-09, 3.048488e-19, 3.461627e-19, -8.204271e-21, -1.656960e+02, 5.190382e-09, 5.780760e-10, -7.966294e-01, 1.084477e-01, -6.290127e-02 
5.940000e+01, 3.802273e-09, -3.997646e-09, 3.247198e-19, 3.384729e-19, 1.869958e-21, -1.651658e+02, 5.517106e-09, 5.745198e-10, -8.104410e-01, 1.046138e-01, -2.099426e-02 
5.950000e+01, 3.588885e-09, -3.954769e-09, 3.248466e-19, 3.325178e-19, 5.546856e-21, -1.654485e+02, 5.340439e-09, 5.687992e-10, -8.338624e-01, 1.081899e-01, -1.324969e-02 
5.960000e+01, 3.601538e-09, -3.610197e-09, 3.239652e-19, 3.265016e-19, 2.660597e-21, -1.658495e+02, 5.099470e-09, 5.679576e-10, -7.865988e-01, 1.122896e-01, -3.919118e-03 
5.970000e+01, 3.393049e-09, -3.840597e-09, 3.630950e-19, 3.246124e-19, 7.632647e-21, -1.658066e+02, 5.124741e-09, 5.778472e-10, -8.471897e-01, 1.160665e-01, 5.281690e-02 
5.980000e+01, 3.649327e-09, -4.049199e-09, 3.466199e-19, 3.420709e-19, 2.113195e-21, -1.652704e+02, 5.451018e-09, 5.848144e-10, -8.372929e-01, 1.080161e-01, 5.934081e-03 
5.990000e+01, 3.317082e-09, -3.980075e-09, 3.201906e-19, 3.371193e-19, 1.263420e-20, -1.657115e+02, 5.181122e-09, 5.636959e-10, -8.760057e-01, 1.124689e-01, -3.227880e-02 
6.000000e+01, 3.347753e-09, -3.565733e-09, 3.098919e-19, 3.063685e-19, -6.175396e-21, -1.662120e+02, 4.891002e-09, 5.605197e-10, -8.169174e-01, 1.123729e-01, 6.969927e-03 
6.010000e+01, 3.437227e-09, -3.885880e-09, 3.168472e-19, 3.231510e-19, 5.842474e-21, -1.657001e+02, 5.187928e-09, 5.608788e-10, -8.465871e-01, 1.099572e-01, -1.200654e-02 
6.020000e+01, 3.416481e-09, -3.748726e-09, 3.161932e-19, 3.517198e-19, 2.572225e-20, -1.658964e+02, 5.072010e-09, 5.567660e-10, -8.317342e-01, 1.179548e-01, -6.024522e-02 
6.030000e+01, 3.291389e-09, -3.878013e-09, 3.268464e-19, 3.174211e-19, 1.743800e-20, -1.658717e+02, 5.086475e-09, 5.515085e-10, -8.670396e-01, 1.146543e-01, 5.643954e-03 
6.040000e+01, 3.164219e-09, -3.892356e-09, 3.083334e-19, 3.225679e-19, -1.423809e-21, -1.659924e+02, 5.016245e-09, 5.641789e-10, -8.882199e-01, 1.114598e-01, -2.116598e-02 
6.050000e+01, 3.268987e-09, -4.156793e-09, 3.265774e-19, 4.061806e-19, 2.027175e-21, -1.655338e+02, 5.288214e-09, 6.113853e-10, -9.043906e-01, 1.132968e-01, -1.068994e-01 
6.060000e+01, 3.474652e-09, -3.907697e-09, 3.417121e-19, 3.887506e-19, 1.031710e-20, -1.656315e+02, 5.229082e-09, 5.981094e-10, -8.439905e-01, 1.167537e-01, -6.727069e-02 
6.070000e+01, 2.963542e-09, -3.526652e-09, 3.245315e-19, 3.376050e-19, 9.664191e-21, -1.667326e+02, 4.606501e-09, 5.680443e-10, -8.719446e-01, 1.264808e-01, -2.448480e-02 
6.080000e+01, 3.256748e-09, -4.037279e-09, 3.582640e-19, 3.504534e-19, 1.048694e-20, -1.657015e+02, 5.187102e-09, 5.859035e-10, -8.920021e-01, 1.165413e-01, 4.511409e-03 
6.090000e+01, 3.017777e-09, -3.991452e-09, 3.586779e-19, 3.898456e-19, -4.830515e-21, -1.660139e+02, 5.003865e-09, 6.189968e-10, -9.234281e-01, 1.207977e-01, -3.655469e-02 
6.100000e+01, 3.120829e-09, -4.057472e-09, 3.476174e-19, 3.555483e-19, 4.553066e-21, -1.658165e+02, 5.118853e-09, 5.900845e-10, -9.151477e-01, 1.163914e-01, -1.422485e-02 
6.110000e+01, 3.029577e-09, -3.877230e-09, 3.398830e-19, 3.580578e-19, 3.951316e-21, -1.661598e+02, 4.920493e-09, 5.893503e-10, -9.075147e-01, 1.203377e-01, -2.800609e-02 
6.120000e+01, 3.096542e-09, -4.108470e-09, 3.455724e-19, 3.674553e-19, 9.968979e-21, -1.657728e+02, 5.144716e-09, 5.915611e-10, -9.249333e-01, 1.171229e-01, -3.721166e-02 
6.130000e+01, 2.925464e-09, -3.940152e-09, 3.512510e-19, 3.563739e-19, 9.354982e-21, -1.661829e+02, 4.907457e-09, 5.878761e-10, -9.321287e-01, 1.226066e-01, -1.458237e-02 
6.140000e+01, 2.677871e-09, -4.029505e-09, 4.573652e-19, 3.597991e-19, -6.204451e-21, -1.663064e+02, 4.838172e-09, 6.288152e-10, -9.842496e-01, 1.342299e-01, 1.160191e-01 
6.150000e+01, 2.816623e-09, -4.045896e-09, 3.496519e-19, 3.504375e-19, 1.275624e-20, -1.661435e+02, 4.929771e-09, 5.815651e-10, -9.626469e-01, 1.220255e-01, -1.370982e-02 
6.160000e+01, 2.717721e-09, -3.802108e-09, 3.416397e-19, 3.404487e-19, 4.200091e-21, -1.666071e+02, 4.673546e-09, 5.804115e-10, -9.502109e-01, 1.257175e-01, -2.334421e-03 
6.170000e+01, 2.835157e-09, -3.894850e-09, 3.660300e-19, 3.805950e-19, 1.488886e-22, -1.663436e+02, 4.817465e-09, 6.127061e-10, -9.415738e-01, 1.264722e-01, -1.868673e-02 
6.180000e+01, 2.997395e-09, -3.747898e-09, 4.049459e-19, 3.620660e-19, -3.838787e-21, -1.663769e+02, 4.799075e-09, 6.184968e-10, -8.962056e-01, 1.292040e-01, 5.673827e-02 
6.190000e+01, 3.004576e-09, -4.092128e-09, 3.957220e-19, 4.549727e-19, -3.137075e-20, -1.658884e+02, 5.076710e-09, 6.812856e-10, -9.374626e-01, 1.224665e-01, -4.455290e-02 
6.200000e+01, 2.710512e-09, -3.662850e-09, 3.993386e-19, 3.899202e-19, 1.961823e-20, -1.668270e+02, 4.556681e-09, 6.119571e-10, -9.337255e-01, 1.413363e-01, -3.124342e-03 
6.210000e+01, 2.346035e-09, -3.607610e-09, 3.774553e-19, 3.471450e-19, -1.603407e-20, -1.673239e+02, 4.303339e-09, 6.089413e-10, -9.942090e-01, 1.382190e-01, 5.620063e-02 
6.220000e+01, 2.428733e-09, -4.021525e-09, 3.663705e-19, 4.086920e-19, 3.566224e-21, -1.665617e+02, 4.698022e-09, 6.278734e-10, -1.027490e+00, 1.313575e-01, -5.261900e-02 
6.230000e+01, 2.639160e-09, -3.879893e-09, 3.928335e-19, 3.845988e-19, 1.272309e-20, -1.665721e+02, 4.692413e-09, 6.126746e-10, -9.734729e-01, 1.351296e-01, -2.173135e-03 
6.240000e+01, 2.533013e-09, -3.864486e-09, 5.071742e-19, 4.181313e-19, 1.358806e-20, -1.667059e+02, 4.620650e-09, 6.575944e-10, -9.905929e-01, 1.519376e-01, 7.668653e-02 
6.250000e+01, 2.414585e-09, -3.924614e-09, 3.683527e-19, 3.738026e-19, 2.177080e-21, -1.667299e+02, 4.607908e-09, 6.085744e-10, -1.019245e+00, 1.323264e-01, -9.199735e-03 
6.260000e+01, 2.542576e-09, -4.220176e-09, 3.704149e-19, 3.789364e-19, 8.724439e-22, -1.661485e+02, 4.926924e-09, 6.131033e-10, -1.028555e+00, 1.240348e-01, -1.114175e-02 
6.270000e+01, 2.499117e-09, -3.889484e-09, 4.249717e-19, 4.204576e-19, -2.580573e-20, -1.667012e+02, 4.623167e-09, 6.672694e-10, -9.996891e-01, 1.368323e-01, 3.026980e-02 
6.280000e+01, 2.228037e-09, -3.958629e-09, 4.233520e-19, 4.271072e-19, 1.534745e-20, -1.668540e+02, 4.542565e-09, 6.427160e-10, -1.058156e+00, 1.455882e-01, -2.251054e-02 
6.290000e+01, 2.245869e-09, -3.549105e-09, 3.616242e-19, 4.332957e-19, 3.123393e-21, -1.675350e+02, 4.200009e-09, 6.402965e-10, -1.006609e+00, 1.477224e-01, -8.488745e-02 
6.300000e+01, 2.202206e-09, -3.530066e-09, 4.110079e-19, 3.980692e-19, 2.368691e-20, -1.676168e+02, 4.160658e-09, 6.167817e-10, -1.013030e+00, 1.573596e-01, -1.140284e-02 
6.310000e+01, 2.012842e-09, -3.542359e-09, 3.605993e-19, 4.516715e-19, -1.871917e-20, -1.677990e+02, 4.074290e-09, 6.674762e-10, -1.054072e+00, 1.486384e-01, -7.307171e-02 
6.320000e+01, 2.562969e-09, -4.007160e-09, 4.540963e-19, 4.281888e-19, -2.074529e-20, -1.664539e+02, 4.756694e-09, 6.741982e-10, -1.001769e+00, 1.374946e-01, 4.639969e-02 
6.330000e+01, 2.223667e-09, -3.631827e-09, 3.593860e-19, 3.899639e-19, -1.968589e-22, -1.674149e+02, 4.258505e-09, 6.179011e-10, -1.021402e+00, 1.423639e-01, -3.611172e-02 
6.340000e+01, 2.198446e-09, -4.104194e-09, 4.141615e-19, 4.231343e-19, 1.599738e-20, -1.666399e+02, 4.655918e-09, 6.386052e-10, -1.079031e+00, 1.407556e-01, -3.010380e-02 
6.350000e+01, 2.105253e-09, -3.765635e-09, 3.711713e-19, 3.879784e-19, 4.306593e-21, -1.673020e+02, 4.314174e-09, 6.166907e-10, -1.061016e+00, 1.426696e-01, -2.480236e-02 
